time [sec], accel [m/s^2]
3.009528750000000059e+02,2.310601711273193359e+00
3.009578700000000140e+02,-2.740180492401123047e+00
3.009628639999999677e+02,-1.425164937973022461e+00
3.009678579999999783e+02,2.409213066101074219e+00
3.009728529999999864e+02,-6.260204128921031952e-03
3.009778819999999655e+02,-1.823087930679321289e+00
3.009828449999999975e+02,1.470138669013977051e+00
3.009878410000000031e+02,1.600418329238891602e+00
3.009928299999999695e+02,-1.783710837364196777e+00
3.009978249999999775e+02,-1.021265387535095215e+00
3.010028219999999806e+02,1.449239373207092285e+00
3.010078129999999987e+02,5.178005620837211609e-02
3.010128080000000068e+02,-1.852441430091857910e+00
3.010178019999999606e+02,1.323542475700378418e+00
3.010227969999999686e+02,2.357630014419555664e+00
3.010277909999999792e+02,-1.221094369888305664e+00
3.010327859999999873e+02,-1.508568286895751953e+00
3.010377859999999828e+02,2.330058097839355469e+00
3.010427740000000085e+02,1.134088993072509766e+00
3.010477689999999598e+02,-2.537724971771240234e+00
3.010527629999999704e+02,-1.608123481273651123e-01
3.010577579999999784e+02,1.558820009231567383e+00
3.010627519999999890e+02,-6.594234704971313477e-02
3.010677660000000060e+02,-2.771543264389038086e-01
3.010727420000000052e+02,1.875678420066833496e+00
3.010777390000000082e+02,4.886324107646942139e-01
3.010827339999999595e+02,-2.067784070968627930e-01
3.010877239999999802e+02,3.479708731174468994e-01
3.010927179999999908e+02,6.886790394783020020e-01
3.010977129999999988e+02,-1.336180567741394043e+00
3.011027070000000094e+02,-1.058336853981018066e+00
3.011077029999999581e+02,-8.337415754795074463e-02
3.011126959999999713e+02,-3.867261409759521484e-01
3.011176899999999819e+02,-7.508160471916198730e-01
3.011226849999999899e+02,5.209007859230041504e-01
3.011276790000000005e+02,8.702968955039978027e-01
3.011326740000000086e+02,-2.562787234783172607e-01
3.011376679999999624e+02,5.163084864616394043e-01
3.011426639999999679e+02,1.726092338562011719e+00
3.011476569999999811e+02,2.875444293022155762e-01
3.011526539999999841e+02,-1.545912504196166992e+00
3.011576589999999669e+02,4.368828237056732178e-01
3.011626400000000103e+02,2.392417192459106445e+00
3.011676339999999641e+02,-1.293716907501220703e+00
3.011726289999999722e+02,-1.170686841011047363e+00
3.011776239999999802e+02,1.671953916549682617e+00
3.011826199999999858e+02,5.246920585632324219e-01
3.011876120000000014e+02,-3.010808467864990234e+00
3.011926070000000095e+02,9.327929019927978516e-01
3.011976029999999582e+02,2.527549982070922852e+00
3.012025949999999739e+02,-2.199501514434814453e+00
3.012075899999999820e+02,-2.836875915527343750e+00
3.012125839999999926e+02,2.642155170440673828e+00
3.012175780000000032e+02,1.513683080673217773e+00
3.012225730000000112e+02,-3.160390138626098633e+00
3.012275669999999650e+02,-1.228739395737648010e-01
3.012325619999999731e+02,2.004385709762573242e+00
3.012375569999999811e+02,-2.518354952335357666e-01
3.012425499999999943e+02,-1.710041284561157227e+00
3.012475450000000023e+02,8.569788932800292969e-01
3.012525390000000129e+02,4.600770175457000732e-01
3.012575339999999642e+02,-2.213047981262207031e+00
3.012625279999999748e+02,1.626931503415107727e-02
3.012675229999999829e+02,1.019728660583496094e+00
3.012725169999999935e+02,-5.117112398147583008e-01
3.012775110000000041e+02,-1.534559845924377441e+00
3.012825060000000121e+02,1.953641138970851898e-02
3.012875429999999710e+02,1.017586946487426758e+00
3.012924909999999841e+02,-4.872482717037200928e-01
3.012974889999999846e+02,-1.405189990997314453e+00
3.013024829999999952e+02,-8.927788138389587402e-01
3.013074770000000058e+02,-1.095099225640296936e-01
3.013124720000000138e+02,-4.726686049252748489e-03
3.013174659999999676e+02,6.896599531173706055e-01
